
===========================================
RaceServer started at: Fri Nov 14 22:53:43 2025
===========================================
[2025-11-14 22:53:43] [INFO] === RaceServer Starting ===
[2025-11-14 22:53:43] [INFO] Port: 8030, Logfile: rs.txt
[2025-11-14 23:29:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:29:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:29:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:29:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:29:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:30:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:31:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:32:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:33:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:34:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:35:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:36:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:37:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:38:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:38:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:38:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:38:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:38:45] [DEBUG] Server stats - Active races: 0, Total players: 0
